repo,project,references,referencePath,crossRepo
akka.net,Akka.Persistence.TestKit,Akka.Persistence,src/core/Akka.Persistence/Akka.Persistence.csproj,False
akka.net,Akka.Persistence.TestKit,Akka.TestKit,src/core/Akka.TestKit/Akka.TestKit.csproj,False
akka.net,Akka.Streams,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Coordination,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Remote,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Streams.TestKit.Tests,Akka.Streams.TestKit,src/core/Akka.Streams.TestKit/Akka.Streams.TestKit.csproj,False
akka.net,Akka.Streams.TestKit.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Tests,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Cluster.Tests,Akka.Cluster,src/core/Akka.Cluster/Akka.Cluster.csproj,False
akka.net,Akka.Cluster.Tests,Akka.Coordination.Tests,src/core/Akka.Coordination.Tests/Akka.Coordination.Tests.csproj,False
akka.net,Akka.Cluster.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.TestKit,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Docs.Tutorials,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Docs.Tutorials,Akka.Persistence,src/core/Akka.Persistence/Akka.Persistence.csproj,False
akka.net,Akka.Docs.Tutorials,Akka.Streams,src/core/Akka.Streams/Akka.Streams.csproj,False
akka.net,Akka.Docs.Tutorials,Akka.TestKit,src/core/Akka.TestKit/Akka.TestKit.csproj,False
akka.net,Akka.Docs.Tutorials,Akka.Cluster.Tools,src/contrib/cluster/Akka.Cluster.Tools/Akka.Cluster.Tools.csproj,False
akka.net,Akka.Docs.Tutorials,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
akka.net,Akka.Streams.Tests.Performance,Akka.Streams,src/core/Akka.Streams/Akka.Streams.csproj,False
akka.net,Akka.Streams.Tests.Performance,Akka.Streams.Tests,src/core/Akka.Streams.Tests/Akka.Streams.Tests.csproj,False
akka.net,Akka.Streams.Tests.Performance,Akka.Streams.TestKit,src/core/Akka.Streams.TestKit/Akka.Streams.TestKit.csproj,False
akka.net,Akka.Remote.TestKit.Tests,Akka.Remote.TestKit,src/core/Akka.Remote.TestKit/Akka.Remote.TestKit.csproj,False
akka.net,Akka.Remote.TestKit.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Tests.Shared.Internals,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
